DATAFLOW,LAST UPDATE,freq,meat,meatitem,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1993-07,0.76,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1993-08,1.29,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1993-09,1.77,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1993-10,2.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1993-11,3.65,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1993-12,13.14,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-01,2.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-02,2.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-03,6.48,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-04,3.98,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-05,1.33,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-06,1.05,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-07,0.72,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-08,1.19,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-09,1.74,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-10,2.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-11,3.55,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1994-12,12.98,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-01,2.51,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-02,2.27,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-03,3.25,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-04,5.37,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-05,1.26,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-06,1.05,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-07,0.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-08,1.13,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-09,1.71,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-10,2.22,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-11,3.37,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1995-12,13.89,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-01,2.84,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-02,2.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-03,5.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-04,4.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-05,1.36,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-06,1.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-07,0.76,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-08,1.05,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-09,1.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-10,2.18,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-11,3.28,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1996-12,10.88,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-01,2.88,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-02,2.53,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-03,7.19,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-04,2.22,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-05,1.57,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-06,0.97,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-07,0.74,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-08,0.94,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-09,1.18,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-10,2.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-11,2.81,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1997-12,10.39,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-01,2.79,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-02,2.62,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-03,3.76,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-04,5.36,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-05,1.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-06,1.03,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-07,0.62,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-08,0.96,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-09,1.12,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-10,1.99,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-11,2.94,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1998-12,9.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-01,2.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-02,2.59,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-03,7.09,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-04,2.65,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-05,1.39,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-06,1.03,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-07,0.89,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-08,1.25,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-09,1.28,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-10,1.97,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-11,3.12,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,1999-12,9.52,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-01,2.68,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-02,2.96,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-03,3.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-04,6.16,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-05,1.57,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-06,1.14,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-07,0.88,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-08,1.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-09,1.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-10,2.14,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-11,2.98,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2000-12,8.62,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-01,2.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-02,2.81,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-03,2.26,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-04,5.85,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-05,1.82,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-06,1.44,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-07,0.94,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-08,1.57,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-09,1.29,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-10,2.02,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-11,3.49,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2001-12,10.83,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-01,2.60,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-02,2.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-03,5.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-04,1.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-05,1.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-06,1.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-07,1.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-08,1.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-09,1.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-10,2.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-11,3.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2002-12,11.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-01,1.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-02,2.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-03,1.70,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-04,4.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-05,1.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-06,1.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-07,1.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-08,1.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-09,1.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-10,2.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-11,3.43,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2003-12,11.63,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-01,3.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-02,3.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-03,3.00,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-04,5.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-05,1.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-06,1.37,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-07,1.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-08,1.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-09,1.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-10,2.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-11,3.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2004-12,11.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-01,3.06,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-02,2.53,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-03,5.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-04,1.39,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-05,1.55,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-06,1.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-07,1.02,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-08,1.27,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-09,1.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-10,2.37,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-11,3.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2005-12,12.88,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-01,3.13,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-02,2.82,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-03,2.44,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-04,5.46,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-05,1.72,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-06,1.27,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-07,1.05,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-08,1.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-09,1.20,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-10,2.37,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-11,3.33,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2006-12,13.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-01,3.14,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-02,2.90,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-03,3.77,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-04,4.19,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-05,1.56,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-06,1.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-07,1.02,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-08,1.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-09,1.21,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-10,2.64,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-11,3.46,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2007-12,11.76,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-01,2.87,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-02,2.82,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-03,5.17,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-04,1.52,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-05,1.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-06,1.31,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-07,1.06,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-08,1.22,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-09,1.26,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-10,2.29,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-11,3.30,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2008-12,12.40,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-01,1.50,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-02,1.35,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-03,4.85,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-04,4.42,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-05,0.96,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-06,0.80,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-07,0.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-08,1.10,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-09,0.93,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-10,1.35,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-11,1.79,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2009-12,5.56,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-01,1.35,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-02,1.34,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-03,5.24,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-04,2.44,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-05,1.04,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-06,0.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-07,0.64,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-08,1.09,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-09,0.93,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-10,1.41,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-11,1.93,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2010-12,5.31,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-01,1.69,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-02,1.33,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-03,1.75,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-04,4.52,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-05,1.04,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-06,0.53,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-07,0.67,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-08,0.97,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-09,0.91,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-10,1.27,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-11,1.41,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2011-12,4.88,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2012-01,1.38,
ESTAT:APRO_MT_PWGTM(1.0),29/04/22 23:00:00,M,B4110,SL,THS_T,IT,2012-02,1.21,
